time,set_alt,alt,airspeed,groundspeed,gcs_speed,set_speed,commanded_speed
974,336.230804125,419.509,23.7256889343,23.6920280457,17.76375132,19.3709436091,18.56
975,332.870600224,413.62,23.7798519135,23.9411029816,17.76375132,18.6313933425,18.3
976,329.53666687,409.069,23.9768733978,24.0506000519,17.76375132,18.3538979086,18.09
977,326.195336978,404.66,23.8394927979,24.030298233,17.76375132,18.1329268982,17.83
978,322.863963445,400.21,23.7261886597,23.9801330566,17.76375132,17.9706523413,17.79
979,319.514447053,395.789,23.8523139954,24.0100193024,17.76375132,17.859738913,17.78
980,316.165576776,391.53,23.9627513885,24.0100002289,17.76375132,17.8063534166,17.75
981,312.818413575,387.35,23.7383575439,23.9300193787,17.76375132,17.7976607086,17.69
982,309.474643866,384.21,23.8030605316,23.8500328064,17.76375132,17.8002823131,17.7
983,306.135284106,380.009,23.6396980286,23.7801017761,17.76375132,17.7791027102,17.62
984,302.792666753,375.66,23.6846637726,23.7403564453,17.76375132,17.7317467211,17.51
985,300.229628086,370.12,23.5778198242,23.7566013336,17.76375132,17.5469568551,17.38
986,301.899478436,365.71,23.8562793732,23.784236908,17.76375132,17.4238541448,17.01
987,303.571958145,360.53,23.8115234375,23.8248710632,17.76375132,17.0833826857,16.54
988,305.244088173,357.06,23.5830402374,23.7683849335,17.76375132,16.9260779582,16.32
989,306.91607674,356.11,22.6690750122,23.4478149414,19.02928356,21.8487223107,16.17
990,308.591373364,357.96,20.9917106628,21.2367286682,19.02928356,25.1786502423,22.59
991,310.264226596,357.4,20.069984436,20.3171367645,19.02928356,29.8077288495,26.18
992,311.933904886,355.65,21.0542583466,21.5380306244,19.02928356,34.0921224394,30.09
993,313.606558243,353.979,22.0622291565,22.263048172,19.02928356,36.5985648895,32.78
994,315.276613235,352.419,22.2564620972,22.6723308563,19.02928356,37.1790391837,33.65
995,316.947054863,350.85,22.1530532837,22.3763198853,19.02928356,36.6852019775,33.34
996,318.636533419,348.91,21.7090854645,21.7954120636,19.02928356,36.1290883629,34.03
997,320.360161463,346.27,21.6326942444,21.6289615631,19.02928356,35.768937998,32.48
998,322.146573067,342.5,22.4460525513,22.6065654755,19.02928356,34.3187388548,31.16
999,323.97608161,339.139,23.6303005219,23.9581985474,19.02928356,32.7585096089,33.96
1000,325.811990102,336.63,24.5873527527,25.1193504333,19.02928356,31.0338891793,32.21
1001,327.693596681,334.84,25.5595397949,26.1923713684,19.02928356,29.1596120037,30.28
1002,329.408416748,333.789,26.1394386292,26.9543037415,19.02928356,27.2888268086,28.33
1003,331.145756642,334.25,25.3449211121,25.9058380127,19.02928356,26.627421211,27.56
1004,332.812938293,336.05,24.7616043091,24.9505500793,19.02928356,26.1166377378,26.98
1005,334.499521653,341.72,23.0096092224,22.3865242004,19.02928356,25.8342721266,26.59
1006,336.295024951,349.949,20.2538700104,18.7597770691,19.02928356,26.0191464798,26.67
1007,337.983681758,357.46,17.5569324493,16.4487686157,19.02928356,26.553580259,27.15
1008,339.683441718,364.259,15.8883543015,15.4988574982,19.02928356,26.7010893825,27.89
1009,341.430506706,367.68,16.3590869904,16.1770439148,19.02928356,27.3873593289,28.03
1010,343.199666739,369.68,17.5986099243,17.6175727844,19.02928356,27.8406454998,28.58
1011,345.136003097,371.08,19.3717937469,19.5964488983,19.02928356,27.2447812786,28.04
1012,347.023003101,372.139,20.5265426636,21.0601520538,19.02928356,29.6604944136,27.14
1013,348.695318302,370.789,21.3978805542,21.7979660034,19.02928356,29.3447290871,26.93
1014,350.362438361,366.19,23.4941520691,23.4549655914,19.02928356,28.8450374023,26.54
1015,352.034959793,361.08,25.4433803558,25.5623550415,19.02928356,28.0182399901,25.91
1016,353.706188202,357.46,26.2840957642,26.3117179871,19.02928356,27.0550031763,25.12
1017,355.376129945,355.16,25.9578914642,26.3399410248,19.02928356,26.1037281321,24.35
1018,357.045309941,353.33,25.8039474487,26.3909320831,19.02928356,24.4115392009,23.63
1019,358.714241584,352.539,25.9492015839,26.5206279755,19.02928356,23.6820083555,22.39
1020,360.38621664,352.31,26.189622879,26.5292377472,19.02928356,23.0295202613,21.89
1021,362.057001591,352.61,25.9769916534,26.3588237762,19.02928356,22.4484605091,21.49
1022,363.726814985,353.31,25.8081016541,26.1885662079,19.02928356,21.9687120019,21.14
1023,365.398039818,354.169,25.658864975,26.0077877045,19.02928356,21.5803148399,20.9
1024,367.067709764,355.509,25.2286567688,25.7754631042,19.02928356,20.9725395256,20.73
1025,368.737261693,356.919,25.2308197021,25.6981639862,19.02928356,20.77191652,20.55
1026,370.408645074,358.259,25.0295677185,25.4964008331,19.02928356,20.6479048071,20.55
1027,372.078426679,359.539,25.0224189758,25.2586326599,19.02928356,20.584967161,20.52
1028,373.748314778,360.97,24.609746933,25.0947418213,19.02928356,20.5736149611,20.47
1029,375.418773095,362.58,24.3434028625,24.8995609283,19.02928356,20.5646647439,20.4
1030,377.090436618,364.37,24.2497081757,24.7122020721,19.02928356,20.5241223032,20.3
1031,378.75987649,367.05,24.0698032379,24.4558372498,19.02928356,20.3641834944,20.0
1032,380.429286559,368.99,24.0079669952,24.1746406555,19.02928356,20.2723447545,19.85
1033,382.099475066,370.919,23.5142688751,23.8948535919,19.02928356,20.1737172542,19.7
1034,383.768546581,372.91,23.2743148804,23.7047119141,19.02928356,20.063717184,19.55
1035,385.439528227,374.86,23.1839065552,23.5055427551,19.02928356,19.9775715878,19.42
1036,387.110306422,376.84,23.0279045105,23.1967277527,19.02928356,19.9157842344,19.33
1037,388.779431581,379.41,22.5746612549,22.8484611511,19.02928356,19.6778223779,19.27
1038,390.449134906,381.58,21.9428405762,22.3802509308,19.02928356,19.623987532,18.95
1039,392.11967508,383.52,21.62159729,22.0363502502,19.02928356,19.572661672,18.87
1040,393.789446751,385.44,21.2003173828,21.7593307495,19.02928356,19.5081933503,18.8
1041,395.459880034,387.419,21.0981884003,21.3988800049,19.02928356,19.4574525826,18.73
1042,397.131278117,389.52,20.7912979126,21.0141582489,19.02928356,19.4058516672,18.67
1043,398.801091512,395.039,19.9831542969,19.416809082,19.02928356,19.1703769064,18.62
1044,400.47102809,401.44,18.0404758453,17.0715484619,20.19707144,20.4895230686,18.43
1045,402.141489983,407.759,16.4486579895,15.2112398148,20.19707144,20.7150629045,19.88
1046,403.81374677,412.479,16.1226654053,15.6928329468,20.19707144,20.9205653959,20.19
1047,405.485253334,416.43,16.0721340179,15.9036340714,20.19707144,21.095385492,20.44
1048,407.152059873,420.3,15.5900592804,15.3546895981,20.19707144,21.2662850998,20.7
1049,408.824543158,423.63,15.6131973267,15.8235578537,20.19707144,21.3209395242,20.94
1050,410.493271748,425.24,16.1488933563,16.3781108856,20.19707144,21.4204014386,21.12
1051,412.164653142,426.61,16.7120113373,17.0446281433,20.19707144,21.4876094213,21.15
1052,413.836069902,427.59,17.1986618042,17.3390254974,20.19707144,21.5274206901,21.26
1053,415.506921609,427.99,17.7357597351,17.8581886292,20.19707144,21.5537215552,21.35
1054,417.175138394,428.08,17.977350235,18.4783248901,20.19707144,21.5565962058,21.41
1055,418.848089774,428.12,18.3133163452,18.8330688477,20.19707144,21.556369694,21.45
1056,420.517894824,427.83,18.6086597443,19.0477218628,20.19707144,21.5635617247,21.47
1057,422.186641693,427.849,19.2626457214,19.5036659241,20.19707144,21.5556651489,21.5
1058,423.856741587,427.979,19.1672935486,19.5642375946,20.19707144,21.563839417,21.47
1059,425.529513359,428.47,19.5497093201,19.8493041992,20.19707144,21.573878213,21.49
1060,427.199294964,429.15,19.4657859802,20.0445632935,20.19707144,21.5794671008,21.5
1061,428.870036602,429.86,19.7153644562,20.1796455383,20.19707144,21.586183417,21.5
1062,430.539436738,430.83,19.9898414612,20.4092617035,20.19707144,21.550264763,21.51
1063,432.209736506,431.78,20.1763820648,20.5584087372,20.19707144,21.5494296296,21.51
1064,433.881545067,432.889,20.0466575623,20.6167240143,20.19707144,21.5460928359,21.46
1065,435.552359819,434.06,20.4777603149,20.7755489349,20.19707144,21.543829266,21.46
1066,437.223299742,435.319,20.230594635,20.8685626984,20.19707144,21.5408800742,21.46
1067,438.892850081,436.61,20.4011116028,20.9748821259,20.19707144,21.5384078929,21.46
1068,440.561798414,437.91,20.6636161804,21.0822982788,20.19707144,21.5345964452,21.45
1069,442.232958078,439.63,20.7770309448,21.2290554047,20.19707144,21.5097014744,21.45
1070,443.902724981,441.09,20.7112560272,21.1571502686,20.19707144,21.5070299282,21.37
1071,445.574146509,442.4,20.703994751,21.1554450989,20.19707144,21.5081163776,21.37
1072,447.243859768,443.69,20.5850791931,21.1437835693,20.19707144,21.5049712553,21.37
1073,448.913544814,444.94,20.6689014435,21.2322635651,20.19707144,21.5030305718,21.36
1074,450.584328175,446.13,20.9885692596,21.31158638,20.19707144,21.4969773635,21.35
1075,452.253908316,447.61,20.8236923218,21.5008392334,20.19707144,21.4701290659,21.35
1076,453.924756447,449.139,20.7440929413,21.3403377533,20.19707144,21.4628944676,21.34
1077,455.596286456,450.479,20.8298912048,21.1603412628,20.19707144,21.457473822,21.22
1078,457.267486652,451.62,20.7568130493,21.1404628754,20.19707144,21.4589008944,21.22
1079,458.938031594,452.72,20.9244327545,21.2704620361,20.19707144,21.4608811628,21.22
1080,460.609271526,453.949,20.6679515839,21.1905288696,20.19707144,21.4595159209,21.22
1081,462.27861166,455.21,20.8780021667,21.2303390503,20.19707144,21.4533967375,21.21
1082,463.950061401,456.669,20.7896194458,21.2199993134,20.19707144,21.3915165975,21.2
1083,465.618703365,457.97,20.7539138794,21.1605319977,20.19707144,21.3870094166,21.06
1084,467.289618254,459.27,20.6965675354,21.1313610077,20.19707144,21.384094313,21.06
1085,468.980050087,460.639,20.6808204651,21.1717224121,20.19707144,21.3785900315,21.05
1086,470.654098193,462.33,20.9557151794,21.2222633362,20.19707144,21.2896128122,21.04
1087,472.322305044,463.71,20.7200908661,21.1918487549,20.19707144,21.2861951536,21.04
1088,474.044548273,465.169,20.4913253784,21.0922794342,20.19707144,21.2793125607,20.87
1089,475.798381567,466.86,20.598739624,21.1990680695,20.19707144,21.2676603197,20.86
1090,477.467443148,468.759,20.569152832,21.1402206421,20.19707144,21.1506734904,20.85
1091,479.258471727,470.24,20.6441345215,21.2069263458,20.19707144,21.1451038363,21.25
1092,480.927063227,471.72,20.7127838135,21.2929000854,20.19707144,21.138007128,21.25
1093,482.597746452,473.3,20.7311038971,21.2595405579,20.19707144,21.1295736499,21.24
1094,484.606683254,475.379,20.9029884338,21.4421005249,20.19707144,20.9819398218,21.23
1095,486.289078395,477.71,20.8121128082,21.3488826752,20.19707144,20.8089190831,21.11
1096,488.125616709,479.52,20.7793312073,21.1812076569,14.75939836,15.1634119229,15.35
1097,489.884661436,481.199,20.1961479187,20.7414550781,14.75939836,14.9457846759,15.15
1098,491.563870112,483.199,19.9552650452,20.4108715057,14.75939836,14.4853221407,15.0
1099,493.285245101,484.759,19.4758338928,20.0704059601,14.75939836,14.2628757695,15.0
1100,495.084106525,486.27,19.336938858,19.7537460327,14.75939836,14.0642005106,15.0
1101,496.822306712,488.43,18.7991809845,19.4064426422,14.75939836,13.584004197,15.0
1102,498.512861729,489.919,18.8198070526,18.9880523682,14.75939836,13.4165050219,15.0
1103,499.472493331,491.37,18.3746414185,18.6465129852,14.75939836,13.2636842671,15.0
1104,495.994606813,492.81,17.953704834,18.3003406525,14.75939836,13.1173578213,15.0
1105,492.61507988,494.22,17.0350112915,17.5388278961,14.75939836,12.643210391,15.0
1106,489.060136477,493.94,16.3681278229,16.6755199432,14.75939836,12.5459906612,15.0
1107,485.433162848,492.669,15.9455575943,16.5200748444,14.75939836,12.4577222661,15.0
1108,482.089866797,490.87,16.3467731476,16.6202411652,14.75939836,12.0085760678,15.0
1109,478.380323251,488.93,16.3882255554,16.7696895599,14.75939836,13.0780457751,15.0
1110,475.041863124,486.58,17.0580730438,17.1701412201,14.75939836,12.9479048226,15.0
1111,471.701746782,484.319,17.4088687897,17.6086406708,14.75939836,12.7638980182,15.0
1112,468.36018006,482.229,17.6353855133,17.8651981354,14.75939836,12.5721972165,15.0
1113,465.018069744,480.22,17.8746948242,18.0181388855,14.75939836,12.3730477431,15.0
1114,461.683782736,477.66,17.742307663,18.217004776,14.75939836,11.760804643,15.0
1115,458.33773613,475.819,17.5895385742,18.2736320496,14.75939836,11.5290705696,15.0
1116,454.996099472,474.0,17.9050884247,18.2808837891,14.75939836,11.2870321643,15.0
1117,451.658689976,472.15,17.8530216217,18.2967586517,14.75939836,11.0434050115,15.0
1118,448.315139612,470.36,18.0382976532,18.2887935638,14.75939836,10.7651823739,15.0
1119,444.974606037,468.56,17.8271694183,18.2944164276,14.75939836,10.4951948593,15.0
1120,441.623126666,466.16,18.0061740875,18.3089942932,14.75939836,9.74144393386,15.0
1121,438.020532926,464.03,18.1635799408,18.4729232788,14.75939836,9.39936789133,15.0
1122,434.43873326,461.669,17.9680900574,18.5413742065,14.75939836,8.5275015577,15.0
1123,430.883606275,459.78,18.3856830597,18.5186100006,14.75939836,8.16362606218,15.0
1124,427.495906353,457.34,18.2690544128,18.5717315674,14.75939836,7.1938482608,15.0
1125,423.584189415,455.25,18.4084606171,18.6359272003,14.75939836,6.80496103844,15.0
1126,420.193649928,452.62,18.4730739594,18.6914157867,14.75939836,5.76852794711,15.0
1127,416.744840145,450.349,18.4856204987,18.859998703,14.75939836,5.27775706534,15.0
1128,413.197703362,448.199,18.8279209137,18.9909496307,15.80371968,12.6833066309,15.0
1129,409.860396385,445.08,18.7173690796,19.0539913177,15.80371968,13.6747305143,15.0
1130,406.502876282,442.389,19.068025589,19.528465271,15.80371968,14.0346772358,15.0
1131,402.570962906,440.229,19.4943122864,19.6969242096,15.80371968,13.9757066869,15.0
1132,399.232836564,437.9,19.1236610413,19.7012939453,15.80371968,13.5055951186,15.0
1133,395.378076235,435.88,19.4069004059,19.5832805634,15.80371968,13.5279760769,15.0
1134,391.513866584,432.47,19.4145736694,19.6062068939,15.80371968,14.4641929674,15.0
